index,intensity,thickness
3115,204.98596,2.8463893
3116,118.876114,1.9551669
3117,237.43484,3.1984117
3118,230.20558,3.5142121
3119,175.07732,2.1742148
3120,178.04842,2.8099544
3121,114.32788,1.7400279
3122,77.35928,1.2763672
3123,137.7565,2.2434883
3124,238.74881,3.7314935
3125,145.55559,2.849716
3126,143.23376,2.2686937
3127,121.541245,2.1827168
3128,81.49749,1.3338372
3129,120.02978,1.9853823
3130,76.3093,1.2502558
3131,187.40854,3.0183163
3132,144.91975,2.046719
3133,116.74722,1.7803389
3134,86.926445,1.789684
3135,192.5462,2.8102221
3136,252.53607,4.2174234
3137,149.74222,2.6387718
3138,154.15433,2.2472444
3139,98.49248,1.4592
3140,109.63948,2.4209006
3141,188.664,3.0962067
3142,103.905365,1.6909071
3143,120.67294,1.9903195
3144,204.46263,2.9825666
3145,86.03872,2.0018418
3146,150.69707,2.1205447
3147,166.3392,2.496038
3148,154.64641,2.1838458
3149,139.55472,2.3325715
3150,215.83409,3.083507
3151,125.701004,2.2570949
3152,101.68979,1.9343542
3153,167.6918,2.8857696
3154,130.049,2.187008
3155,204.1137,2.8649566
3156,201.628,2.922947
3157,112.4187,1.7871183
3158,100.21802,1.7928748
3159,182.94789,3.1145968
3160,134.62607,1.803666
3161,115.68946,2.0318377
3162,121.7789,2.0284588
3163,97.13341,1.8669043
3164,199.09221,2.9251244
3165,176.73254,2.6359007
3166,159.78937,2.3128636
3167,239.60526,3.3285246
3168,97.186615,1.7483432
3169,248.72853,4.0272965
3170,143.55469,1.8932339
3171,204.29645,2.7468104
3172,155.78514,2.389712
3173,139.14334,2.2758937
3174,80.804146,1.3287156
3175,191.3938,2.7329106
3176,234.1811,3.371286
3177,240.48872,3.958486
3178,203.0697,2.7010064
3179,177.13739,2.867593
3180,100.05166,2.0383115
3181,116.73484,1.8052161
3182,158.29971,2.59518
3183,108.00632,2.3066936
3184,252.71147,4.65893
3185,250.04063,4.023988
3186,89.29754,1.263005
3187,143.70004,2.7894936
3188,210.98396,3.0836704
3189,80.63987,1.8298854
3190,121.172386,2.132436
3191,206.71063,2.8369899
3192,90.79389,1.4715978
3193,117.932205,2.2048578
3194,90.09793,1.9900284
3195,242.38492,4.1984344
3196,166.55943,2.8493333
3197,193.84499,2.915126
3198,189.13995,2.764652
3199,124.42058,1.6072469
3200,201.60443,2.4587793
3201,177.15901,2.5869346
3202,252.09128,4.562026
3203,236.48528,3.6554399
3204,82.55992,1.8407056
3205,94.12375,1.7648408
3206,176.41165,2.8875127
3207,239.24251,3.4405425
3208,141.26273,2.7162979
3209,111.73303,2.1000578
3210,226.06972,3.5695436
3211,113.19257,1.5011752
3212,110.02225,2.0342522
3213,151.36441,2.637394
3214,98.79552,1.8318529
3215,160.17911,2.5537987
3216,138.54967,2.4864984
3217,224.6358,3.4527578
3218,211.80745,2.6605608
3219,154.60757,2.2816424
3220,153.30446,2.6685054
3221,98.39102,1.7766815
3222,115.91158,1.901775
3223,85.58046,1.3966405
3224,137.53831,2.5719104
3225,100.8008,1.7131364
3226,158.95178,2.5926623
3227,223.40782,2.820366
3228,238.15508,3.6820111
3229,129.56305,2.0036578
3230,232.1831,3.3850245
3231,121.86464,1.7026831
3232,154.78253,2.5290637
3233,93.60791,1.8923471
3234,115.52376,2.0598876
3235,107.07364,1.907417
3236,135.43768,2.009644
3237,92.60633,1.7352287
3238,196.04181,2.5014002
3239,225.7153,3.2953484
3240,139.2727,2.4936419
3241,78.163574,1.3608263
3242,133.41653,2.568335
3243,115.517654,2.1085172
3244,221.04909,3.1837552
3245,179.47873,2.817834
3246,152.17123,2.6446247
3247,126.96266,2.316342
3248,120.148605,1.9683526
3249,88.063065,1.8066504
3250,122.6718,2.5496902
3251,210.05528,3.3689208
3252,106.7272,2.0649757
3253,132.39636,1.9441181
3254,120.81599,1.9801614
3255,147.17548,2.2835162
3256,123.84898,2.4726927
3257,206.22313,2.8587408
3258,138.53748,2.031431
3259,137.22054,2.035965
3260,202.97083,2.6403556
3261,192.72356,2.751473
3262,107.700775,2.1184828
3263,157.01733,2.158802
3264,111.82164,2.056104
3265,211.53741,2.5090904
3266,111.988754,1.9755812
3267,205.44902,3.2138958
3268,100.34659,1.7266357
3269,194.84334,2.5098946
3270,122.56154,2.3395684
3271,162.90155,2.3904586
3272,84.27471,1.723534
3273,156.30487,2.42737
3274,109.00853,2.058052
3275,132.39949,2.6855004
3276,123.98027,1.8952181
3277,242.62027,3.6201112
3278,222.16154,3.039332
3279,213.43753,2.8864367
3280,109.53499,1.7939422
3281,141.00266,2.5264802
3282,165.11685,2.6536348
3283,158.99307,2.8346746
3284,116.65512,1.8997087
3285,190.03366,2.3726525
3286,194.8188,2.7969546
3287,223.18893,3.1501725
3288,178.43742,2.5224779
3289,149.63046,2.3296916
3290,216.38559,3.4528139
3291,247.02965,4.05466
3292,185.88155,2.7814255
3293,162.37213,2.4387174
3294,169.24367,2.5851245
3295,77.46547,1.51006
3296,116.462654,1.9954134
3297,207.19516,2.8456995
3298,175.83783,2.745337
3299,101.83402,1.9671352
3300,249.98134,3.7684479
3301,195.0913,2.9297464
3302,249.56557,4.2799873
3303,94.23541,1.8665787
3304,180.92242,2.6445143
3305,84.41855,1.8367362
3306,224.4756,3.1550016
3307,110.724464,2.4848096
3308,115.4259,2.0320454
3309,92.40642,1.7156928
3310,133.63821,2.4461303
3311,140.78983,2.4042485
3312,236.73148,3.712584
3313,151.62253,2.5904613
3314,98.80046,1.90998
3315,230.12465,3.3039021
3316,187.96033,3.0256898
3317,166.09119,2.8614106
3318,161.25732,2.863792
3319,175.51627,2.7163827
3320,113.74332,2.0352225
3321,105.136,1.9596556
3322,94.44504,1.5741553
3323,121.06337,1.9097322
3324,118.77078,2.2185535
3325,101.21286,2.176521
3326,241.67566,3.9453278
3327,98.530685,1.8274513
3328,218.38739,3.1117988
3329,190.52669,2.655003
3330,203.74063,3.170481
3331,197.5904,3.3085856
3332,179.27466,2.8569198
3333,126.96959,2.1990137
3334,81.6342,1.5607989
3335,220.49625,3.0404665
3336,153.99814,2.7273648
3337,252.67265,4.658593
3338,175.17097,2.9205227
3339,107.220856,2.1941662
3340,171.88959,2.7473059
3341,96.20146,1.9084178
3342,96.77646,1.6692463
3343,193.35507,2.8798664
3344,84.62056,1.3470162
3345,246.31157,3.7126117
3346,133.99176,2.0598216
3347,145.56183,2.107207
3348,84.06256,1.4153558
3349,131.36252,2.6621807
3350,198.98483,3.0351582
3351,97.99344,1.9944644
3352,97.43822,1.9938691
3353,225.76476,3.2556746
3354,125.11705,2.1453779
3355,83.38776,1.5296681
3356,228.83897,3.1287675
3357,229.3103,2.92818
3358,89.812996,2.1564155
3359,168.37892,2.5722957
3360,128.12349,2.3972764
3361,102.29486,1.712838
3362,174.06802,2.8416033
3363,197.07773,2.7053747
3364,202.1521,2.8911433
3365,86.21301,1.7451291
3366,82.42112,1.6538144
3367,98.41789,2.0305896
3368,90.209366,1.4515808
3369,107.29411,1.6383004
3370,149.73856,2.7375402
3371,208.74634,3.1692216
3372,211.48204,2.9150035
3373,176.4232,3.01813
3374,235.77654,3.1374218
3375,145.13828,2.1581051
3376,118.8967,2.2938654
3377,131.33969,2.5040088
3378,246.6501,3.6307266
3379,135.94333,2.5330627
3380,130.83685,1.8946956
3381,228.62418,2.8779883
3382,170.61755,2.6449335
3383,204.02748,2.694133
3384,203.81267,2.9147222
3385,84.634895,1.3019314
3386,222.75679,3.1504934
3387,158.03638,2.4679828
3388,154.40845,2.0335798
3389,243.14383,3.8612857
3390,79.03542,1.4241365
3391,234.26031,3.6077754
3392,158.65933,2.7445145
3393,173.56393,2.954086
3394,111.71759,1.8489676
3395,194.81032,2.9082725
3396,235.77716,3.3708105
3397,114.452354,2.0081427
3398,104.94735,2.0353699
3399,148.06885,1.9261492
3400,88.9597,2.241293
3401,150.09605,2.457806
3402,172.53726,2.7061515
3403,95.003494,2.1339145
3404,138.34883,2.168901
3405,124.95642,1.854687
3406,153.02008,2.4290037
3407,142.77328,2.5137596
3408,240.30557,3.820644
3409,209.49211,2.8023896
3410,166.36542,2.6149223
3411,178.76219,2.7672834
3412,223.82086,3.1904395
3413,231.97217,3.0599833
3414,154.84648,2.5250459
3415,112.74606,2.5392003
3416,165.45415,2.330147
3417,229.18481,3.3779235
3418,221.1698,3.1081827
3419,143.8018,2.3512387
3420,241.89749,3.769019
3421,115.39363,2.321573
3422,135.16135,2.2909062
3423,212.55992,3.211371
3424,152.37782,2.0702991
3425,253.58286,4.921556
3426,238.06876,3.3106499
3427,105.97171,1.5985416
3428,151.63351,2.3571076
3429,154.3052,1.9063938
3430,239.93875,3.6750045
3431,205.10805,2.9661155
3432,230.6457,3.5855346
3433,230.22412,3.2389266
3434,80.75697,1.3035536
3435,143.1893,2.2406542
3436,184.81046,2.644254
3437,175.49805,2.6509037
3438,149.97049,2.5351856
3439,119.36105,2.08629
3440,109.27131,1.9692447
3441,161.90735,2.469871
3442,88.47085,1.7035525
3443,186.67355,3.3724463
3444,185.52682,2.579481
3445,236.4363,3.4261236
3446,97.5557,1.982584
3447,145.16806,2.2666855
3448,138.86072,2.6034312
3449,227.85898,3.0915194
3450,84.12002,1.4665842
3451,138.15747,2.3515933
3452,79.548904,1.4140109
3453,117.00143,2.0799525
3454,212.30617,3.2121649
3455,133.88158,2.2230515
3456,164.60152,2.3837633
3457,171.14062,2.4641628
3458,105.18133,1.8572135
3459,146.72058,2.2614596
3460,145.31607,2.453446
3461,100.85281,1.9037486
3462,165.07024,2.2202687
3463,105.45819,1.957231
3464,228.63783,3.5148158
3465,221.62473,3.371933
3466,100.72354,2.0569572
3467,205.67462,3.0511909
3468,158.03503,2.4996896
3469,155.87671,2.3545747
3470,244.24237,3.766892
3471,189.19604,2.5450804
3472,190.0859,2.8639777
3473,237.14038,3.6949637
3474,104.67389,1.6951166
3475,232.64706,3.5189664
3476,217.80405,3.0842004
3477,206.03741,2.9955075
3478,191.31497,2.4249694
3479,115.92854,2.105156
3480,226.1559,2.9026325
3481,131.9684,2.038104
3482,142.53873,2.3907926
3483,125.572174,1.8957937
3484,182.1909,2.8029594
3485,136.48344,2.4936242
3486,167.81297,2.8385491
3487,235.19585,2.9852912
3488,210.6649,3.2355714
3489,188.09909,2.8392723
3490,190.11603,2.6240106
3491,215.73692,3.5245595
3492,240.83902,3.8072178
3493,96.69731,1.6296133
3494,126.48853,2.686295
3495,229.69467,3.0386038
3496,150.55435,2.5728612
3497,116.98927,2.3554282
3498,117.62843,1.7713094
3499,78.2512,1.5214422
3500,161.9949,2.7457476
3501,178.80513,2.1269612
3502,130.47583,2.3001714
3503,213.89406,3.0188024
3504,148.25587,2.3113637
3505,188.89261,2.2753384
3506,118.70872,2.0988443
3507,225.56508,2.6586158
3508,130.47458,2.3307862
3509,198.86095,3.2976184
3510,234.8088,3.68501
3511,100.88606,1.842254
3512,147.84546,2.1476176
3513,92.25753,1.6640975
3514,166.80978,2.4363682
3515,118.48784,1.9294165
3516,179.00052,2.7690248
3517,138.63354,2.6006384
3518,182.42601,2.6203132
3519,194.03236,2.5797274
3520,143.80447,2.0940664
3521,89.305954,1.6438031
3522,180.33817,2.8272405
3523,207.07465,2.8349853
3524,111.04158,1.7663618
3525,228.17596,3.2164695
3526,196.86847,2.7601514
3527,159.48544,2.347444
3528,198.72623,2.99753
3529,89.1481,1.6291163
3530,231.34596,3.4130301
3531,217.94086,3.05801
3532,114.31568,1.6957185
3533,146.30417,2.3870823
3534,176.8418,3.0246346
3535,84.70384,1.7869003
3536,249.10641,3.9447696
3537,107.519745,1.8437489
3538,104.43082,1.8631421
3539,234.93716,3.2338085
3540,214.80907,3.3719516
3541,169.04855,3.0088565
3542,174.3387,2.5004315
3543,119.20049,1.7513452
3544,104.48509,2.0037868
3545,187.10446,2.5141003
3546,96.31665,2.2734165
3547,103.18114,1.8005607
3548,113.720474,2.1699011
3549,180.56863,2.9235833
3550,152.37161,2.6284227
3551,118.49965,2.2342904
3552,121.12732,2.029458
3553,197.30403,3.2024322
3554,95.80436,1.6444443
3555,230.43526,3.211157
3556,183.2674,2.8123848
3557,108.866516,2.1992414
3558,140.85982,2.351397
3559,165.23425,2.5293126
3560,207.38382,2.3238144
3561,198.55261,2.913589
3562,103.70749,1.5410062
3563,108.07962,2.134219
3564,98.40905,1.9785202
3565,115.99353,2.0661643
3566,120.83217,1.9952452
3567,160.98663,2.342767
3568,170.33942,2.5792189
3569,225.9055,3.0614634
3570,92.26722,1.9094183
3571,163.90192,2.4415524
3572,171.4563,2.3372784
3573,125.47972,1.9900899
3574,218.05058,3.2146506
3575,210.5403,2.8118472
3576,142.25465,2.6340055
3577,101.7315,1.5544893
3578,107.89594,1.7492143
3579,119.44048,1.9636225
3580,84.51515,1.3532693
3581,100.3528,1.5796715
3582,86.95429,1.6268036
3583,128.16153,2.2005496
3584,208.22665,3.014064
3585,162.79797,2.4881747
3586,138.48029,2.4523523
3587,234.05415,3.440344
3588,103.75322,2.0649512
3589,172.58807,2.5075336
3590,154.9419,2.2829537
3591,230.5099,3.186434
3592,177.36783,2.9221528
3593,244.74423,3.6385522
3594,154.67242,2.4598277
3595,184.71628,2.574261
3596,115.80471,2.330418
3597,188.11838,2.272092
3598,106.503914,2.3066032
3599,157.88947,2.2752128
3600,178.04694,2.3781
3601,100.73337,1.8509218
3602,202.34047,3.1855114
3603,82.98201,1.4897387
3604,133.52365,2.5003533
3605,183.765,2.6888764
3606,179.75163,2.4902647
3607,119.96495,1.9003326
3608,239.45251,3.4889693
3609,116.55923,2.1581721
3610,112.56338,1.7764146
3611,156.43683,2.4930031
3612,94.545334,1.2088587
3613,171.54639,3.0605216
3614,159.41122,2.525205
3615,244.26147,3.8307762
3616,193.96362,2.6255636
3617,137.67676,2.3616738
3618,245.06325,3.5396826
3619,145.70477,2.4061303
3620,100.333885,2.1102226
3621,99.261375,1.9653369
3622,225.34294,3.6204407
3623,162.906,2.5909858
3624,176.05948,3.0962243
3625,133.64107,2.3153973
3626,142.0054,2.303373
3627,132.90833,2.4372945
3628,170.77892,2.2350368
3629,219.50183,3.1736422
3630,99.31714,1.2252285
3631,146.88736,2.8535614
3632,150.57268,2.7976875
3633,155.03076,2.8089561
3634,110.97592,1.7738411
3635,239.26067,3.7944293
3636,134.71036,2.581681
3637,169.5354,2.5801654
3638,118.72246,2.0090487
3639,128.62311,1.8091335
3640,122.92533,1.9856074
3641,189.11368,2.8592865
3642,225.01265,3.146612
3643,123.77475,2.063816
3644,183.0757,2.7880325
3645,210.11507,3.2555258
3646,83.45238,1.1582426
3647,165.13731,2.6286607
3648,105.75005,1.9351828
3649,201.76614,2.8326564
3650,247.23653,3.5818043
3651,179.19983,2.6526744
3652,91.85343,2.0760417
3653,179.41594,2.886044
3654,115.46433,1.9514776
3655,98.8186,2.1695032
3656,158.66006,2.460803
3657,130.05286,2.30287
3658,159.23808,2.2715244
3659,141.1554,2.3184307
3660,194.31033,2.7973666
3661,178.06915,2.738382
3662,172.02002,2.4455836
3663,172.12051,2.6302376
3664,222.15115,3.2804923
3665,254.041,5.166197
3666,238.43039,3.1435878
3667,83.45755,1.7349592
3668,75.63234,1.5534832
3669,240.33728,3.6639328
3670,218.81567,3.4914935
3671,161.30087,2.223665
3672,226.55173,3.1954238
3673,157.09955,2.2501729
3674,161.24298,2.1799674
3675,118.400116,2.0018716
3676,240.65842,3.5190573
3677,202.3346,2.911451
3678,121.496414,1.8034747
3679,211.825,2.9637635
3680,167.30937,2.5605693
3681,236.13899,3.7455459
3682,98.14366,1.3412408
3683,83.344666,1.459785
3684,131.4531,2.129888
3685,203.74657,2.8629477
3686,105.030685,1.9300764
3687,127.187,2.2471454
3688,160.87415,2.394229
3689,113.43315,2.129066
3690,188.99109,2.6572337
3691,112.679245,1.9677544
3692,198.93777,2.869233
3693,238.91539,4.169325
3694,149.2696,2.065946
3695,253.53917,4.8129396
3696,113.664154,2.0167062
3697,125.47678,2.283395
3698,201.48708,2.9737213
3699,190.76788,2.9762375
3700,155.60696,2.3117359
3701,82.95172,1.7912577
3702,81.785515,1.5313008
3703,235.65074,3.590904
3704,174.56647,2.6997006
3705,129.6152,2.0189912
3706,166.57712,2.3246388
3707,164.52692,2.6686573
3708,110.4256,2.0796773
3709,84.64244,1.7914336
3710,121.43808,2.0236578
3711,210.75914,3.0781455
3712,105.191696,1.9164307
3713,107.999596,1.7318836
3714,121.13242,2.1657162
3715,186.99301,2.8240488
3716,142.2797,2.6251435
3717,158.03793,2.4655356
3718,143.99463,2.3137333
3719,143.6466,2.3691254
3720,221.02975,2.9193728
3721,125.59105,2.1393697
3722,165.95926,2.8903825
3723,111.36151,1.893591
3724,136.51169,2.3350694
3725,154.91216,2.571895
3726,97.84758,1.4517014
3727,236.56311,3.5125585
3728,191.28932,2.9751084
3729,160.82167,2.4722695
3730,126.26183,2.2018027
3731,135.67844,2.271298
3732,120.08986,2.4149945
3733,84.841064,1.3406608
3734,94.53117,1.5663841
3735,172.92719,2.616098
3736,233.9764,3.1428945
3737,110.40738,1.8595467
3738,225.76866,3.6093338
3739,154.92401,2.233406
3740,140.19452,2.2145176
3741,185.09851,2.5323403
3742,132.64552,1.958605
3743,210.87952,2.9031246
3744,166.76236,2.6385226
3745,161.00868,2.419153
3746,97.56146,2.085598
3747,130.81345,2.3235793
3748,146.40948,2.1747615
3749,162.25412,2.199159
3750,150.13464,1.9181738
3751,233.73409,3.101536
3752,206.56366,3.2737608
3753,131.83765,2.2393904
3754,87.69454,1.6722801
3755,89.16728,1.6254724
3756,73.76449,1.447192
3757,159.07349,2.5690622
3758,76.35884,1.4710906
3759,117.08623,1.9347433
3760,166.7922,2.7251334
3761,81.40126,1.4612792
3762,240.76201,3.4730315
3763,90.51343,1.8672357
3764,102.64794,2.2742448
3765,123.37744,2.1585736
3766,203.57716,2.6557612
3767,148.45178,2.604266
3768,84.44704,1.8073547
3769,217.04495,3.0523083
3770,226.66635,3.2494786
3771,103.81406,2.1969218
3772,191.43901,2.7764988
3773,71.31455,1.0119392
3774,111.990036,1.9249634
3775,178.91768,2.3505654
3776,144.91719,2.4746747
3777,171.17068,2.627136
3778,170.9876,2.7753232
3779,170.84076,2.921688
3780,84.32695,1.9834439
3781,121.21237,2.0063982
3782,136.61722,2.865365
3783,198.14285,2.8246584
3784,202.7375,2.9774082
3785,111.69868,1.8572737
3786,105.17882,1.9288949
3787,216.83153,2.8923547
3788,156.1273,2.3506062
3789,132.44873,2.4158175
3790,93.409225,1.7940583
3791,93.56672,1.5608042
3792,217.67206,2.8911157
3793,98.16463,1.9360119
3794,134.86853,2.2904818
3795,139.32343,2.0773647
3796,175.05054,2.2976582
3797,92.639244,1.6436452
3798,171.63968,2.719524
3799,106.38362,2.1173134
3800,248.03146,3.9220607
3801,109.28746,1.5954525
3802,171.651,2.2673426
3803,138.85732,2.6766272
3804,174.2396,2.3804126
3805,95.81384,1.8541504
3806,212.70734,2.72769
3807,113.27457,1.9734993
3808,135.1857,2.4465919
3809,152.09464,2.179051
3810,197.59679,2.7599883
3811,126.26289,2.3327315
3812,181.5776,2.7687657
3813,194.89659,2.9574776
3814,116.15125,1.9430097
3815,253.21265,4.5570254
3816,202.59546,2.7363296
3817,111.16243,2.1547732
3818,204.9166,2.9348407
3819,234.25577,3.7920716
3820,214.13084,3.0961432
3821,142.42566,2.2255094
3822,130.19855,2.4422407
3823,182.85681,2.577087
3824,101.07144,1.7748721
3825,136.47107,1.9936203
3826,148.7121,2.2073178
3827,239.09145,3.3472118
3828,136.60297,2.1758275
3829,237.21425,3.1533732
3830,172.32088,2.870017
3831,165.04547,2.2244496
3832,152.29541,2.5924122
3833,198.72435,2.7506166
3834,166.43735,2.7929096
3835,180.41376,2.6681156
3836,215.41475,3.3695996
3837,140.30478,2.507851
3838,152.62836,2.5324123
3839,186.74356,2.697142
3840,163.03479,2.7760882
3841,127.12897,1.9308794
3842,197.20413,2.6568336
3843,186.70279,2.5541282
3844,81.99496,1.5315588
3845,191.54382,2.7247527
3846,112.693695,1.9805753
3847,184.15105,2.712503
3848,158.81702,2.2470658
3849,128.56523,1.9112868
3850,210.18561,2.6209764
3851,165.81345,2.326368
3852,204.0676,2.9163299
3853,103.86215,2.3094487
3854,159.88922,2.563988
3855,201.306,3.1368403
3856,109.52816,1.9164237
3857,191.07999,2.700607
3858,92.74373,1.4081008
3859,176.67831,2.7858377
3860,94.50885,1.8410271
3861,184.42062,2.5517364
3862,95.81602,1.6705551
3863,118.79891,2.4566803
3864,238.56798,4.077566
3865,245.4833,3.9087856
3866,236.89906,3.6454408
3867,226.10782,3.278778
3868,103.901794,1.781952
3869,195.37274,2.3444932
3870,104.182236,1.6957563
3871,252.00842,4.4160614
3872,134.57504,2.2635045
3873,149.67262,2.1644292
3874,110.71629,1.8763926
3875,78.98296,1.364315
3876,148.21706,2.179413
3877,203.83588,3.000401
3878,73.33461,0.9812005
3879,166.3819,2.5025208
3880,239.77057,3.9491286
3881,170.71786,2.4178348
3882,110.6199,1.8029643
3883,101.993774,1.8828862
3884,178.1135,2.249018
3885,127.414795,2.322104
3886,235.57623,3.2881613
3887,167.8028,2.5000727
3888,220.49725,2.8224423
3889,105.68634,1.340872
3890,80.07261,1.6930234
3891,234.8416,3.2637668
3892,220.50958,2.8651133
3893,137.35413,1.6140534
3894,91.5007,1.9259223
3895,122.04263,1.6292756
3896,202.4366,3.0051231
3897,167.10425,2.8865867
3898,105.06452,2.3842053
3899,160.79855,2.5558732
3900,217.79666,3.6523302
3901,162.46503,2.1868749
3902,209.53581,3.0591502
3903,214.71161,3.1859112
3904,163.96646,2.43088
3905,134.50977,2.221355
3906,191.6557,2.8923285
3907,204.03517,3.0998185
3908,128.34113,2.1016512
3909,175.38072,2.6590278
3910,87.60414,1.9580659
3911,235.06554,3.5233521
3912,138.79169,2.4174657
3913,178.47803,2.592784
3914,207.88803,2.8629377
3915,114.866684,1.7592628
3916,129.88364,2.094757
3917,215.48993,3.346641
3918,208.51663,3.2888083
3919,105.02225,1.9075366
3920,99.27199,1.739354
3921,144.41489,2.2359452
3922,162.58347,2.2570274
3923,170.71767,2.1987073
3924,212.30539,3.062709
3925,84.43558,1.5322151
3926,109.18533,1.9245923
3927,191.92822,2.893791
3928,192.10141,3.1654644
3929,175.87115,2.2739666
3930,80.04966,1.451795
3931,163.2031,2.649962
3932,85.61895,1.5544499
3933,207.20288,2.9367418
3934,238.01295,3.5465255
3935,213.79573,3.029302
3936,197.8357,2.4399526
3937,139.58195,2.2929115
3938,221.44583,3.066608
3939,148.59634,2.5817113
3940,114.040764,1.8634508
3941,195.81915,2.8520918
3942,153.66289,2.0451496
3943,207.98181,2.9420097
3944,137.42493,2.515815
3945,105.40105,1.7378538
3946,110.64598,1.8587273
3947,152.87613,2.1440103
3948,201.13408,2.8276086
3949,176.67874,2.884205
3950,142.58963,2.5727606
3951,142.71329,2.3761535
3952,150.57384,2.201184
3953,128.7139,2.396388
3954,136.46834,2.2913287
3955,138.36688,2.177809
3956,137.69112,2.1336188
3957,71.99878,1.2428501
3958,221.85785,3.3647797
3959,166.44478,2.3690476
3960,79.61577,1.4270401
3961,72.47591,1.7592311
3962,91.472176,1.9329803
3963,222.65224,3.0298584
3964,109.70912,1.9107459
3965,184.03616,2.772719
3966,137.50433,2.2453465
3967,104.32585,1.7423205
3968,228.66162,3.3913207
3969,108.35533,2.3580844
3970,77.59503,1.4635787
3971,135.18558,2.4016666
3972,166.85916,2.4454737
3973,86.82254,1.4743335
3974,239.35065,3.3046265
3975,251.23705,4.2278414
3976,120.92528,2.3840315
3977,200.49962,2.8243163
3978,81.007835,1.6015769
3979,77.09577,1.429011
3980,134.38782,2.3306909
3981,216.17992,2.8156514
3982,127.70676,2.3038676
3983,151.56479,2.2976775
3984,93.649185,1.6282418
3985,216.09418,2.9268596
3986,148.1882,2.3640163
3987,177.87177,2.735668
3988,90.648125,1.867975
3989,250.07567,4.244981
3990,186.75502,2.7631865
3991,141.83151,2.18418
3992,253.85689,4.8795896
3993,246.27917,3.7778556
3994,90.41638,1.5380878
3995,98.86823,1.6680583
3996,135.05101,2.2073762
3997,138.91518,2.3215125
3998,169.17372,2.5642514
3999,90.06961,1.8881528
4000,166.71988,2.6779084
4001,98.91087,1.7490265
4002,93.26557,2.061851
4003,164.45352,2.3554251
4004,229.3285,3.8609443
4005,107.8466,1.7772658
4006,106.06027,2.0374517
4007,98.21459,1.5928966
4008,225.67232,3.5987983
4009,231.2997,3.540412
4010,118.72836,2.1840572
4011,229.42026,3.652016
4012,88.38298,1.7337661
4013,171.47539,2.6066651
4014,199.56679,2.867787
4015,224.78424,3.772066
4016,102.820114,1.8268608
4017,103.12755,1.8303632
4018,89.34436,1.7482954
4019,203.46332,2.9274886
4020,218.65659,3.176057
4021,132.0292,1.7269979
4022,181.84457,3.011336
4023,200.82407,3.0305107
4024,155.0539,2.4943154
4025,243.60199,3.7827854
4026,155.64597,2.0676758
4027,96.68024,1.6428962
4028,183.68417,2.6980202
4029,130.11818,2.0255547
4030,163.87354,2.4801426
4031,208.87614,3.4626336
4032,117.52402,1.9727561
4033,112.00943,2.0094745
4034,182.36487,2.6550639
4035,128.71329,2.1543448
4036,212.77965,3.7231593
4037,91.04288,1.6645787
4038,247.60083,3.8024127
4039,92.26994,1.6981975
4040,214.05396,2.6666608
4041,116.974785,1.9417566
4042,109.21054,2.0209105
4043,250.68451,4.4402385
4044,204.22368,2.669759
4045,88.15524,1.8323519
4046,151.82321,2.7149987
4047,78.423874,1.9850928
4048,132.49521,2.3667648
4049,189.65878,2.6900105
4050,100.13841,2.201685
4051,221.37607,3.3475854
4052,191.75082,3.2875082
4053,76.26462,1.5909768
4054,176.27826,3.0579836
4055,220.22084,3.1876178
4056,239.52254,3.609696
4057,229.85211,3.2539053
4058,137.15558,2.190003
4059,125.833595,2.1224828
4060,194.95113,2.3064036
4061,213.47412,3.3450022
4062,146.8573,2.0206656
4063,162.35716,2.4486098
4064,80.48155,1.4849132
4065,118.34512,1.9404567
4066,134.76804,1.9683526
4067,115.20909,2.2535844
4068,150.24536,2.5692363
4069,142.24023,2.1950107
4070,112.028244,1.9601909
4071,110.93108,2.195623
4072,220.89742,2.8354487
4073,115.6151,1.8683921
4074,110.219406,1.8592279
4075,99.37621,1.9855773
4076,88.76654,1.6601546
4077,127.46599,1.9111801
4078,133.84366,1.9768754
4079,221.51686,2.855364
4080,109.60285,1.7746007
4081,211.19003,2.847595
4082,172.02142,2.695413
4083,107.89329,1.8963257
4084,212.30273,2.700842
4085,151.53177,2.3900704
4086,110.06407,1.6410543
4087,180.8656,2.662335
4088,78.44216,1.9173753
4089,184.28134,2.4299963
4090,144.73715,2.3166292
4091,124.52216,2.2643094
4092,155.69208,2.278687
4093,177.65369,2.8575132
4094,150.70813,2.9469008
4095,195.83255,2.800456
4096,121.5029,1.9706653
4097,112.35354,1.8339121
4098,184.52718,2.7182722
4099,248.2942,4.046357
4100,85.8274,1.8064858
4101,130.76779,2.2695916
4102,174.47388,2.037564
4103,192.2451,2.6718185
4104,95.85561,1.6433241
4105,99.68452,1.8304472
4106,219.14542,3.497606
4107,227.47986,2.9065833
4108,189.62616,2.8597448
4109,81.28036,1.7178881
4110,123.64284,1.8546531
4111,233.20367,3.7046418
4112,180.63483,2.6753597
4113,129.2579,2.0752034
4114,195.14308,3.1178055
4115,126.08581,2.3152153
4116,183.23682,2.609653
4117,142.27045,2.007175
4118,225.60909,3.2887902
4119,172.43976,2.5268617
4120,88.63183,1.8569889
4121,150.5374,2.3813958
4122,89.16164,1.5263427
4123,118.85888,2.368967
4124,219.69777,2.6320393
4125,248.99042,4.5400577
4126,152.51859,2.2352774
4127,124.267426,1.9053588
4128,88.69397,1.2910655
